month_,country_code,organization_type,city_name,first_online_date,shop_cnt,complete_orders,daily_orders
6,MX,Normal,Guadalajara,2024-03-19,3,2,0.06666666666666667
6,MX,Normal,Saltillo,2024-05-17,1,0,0.0
6,MX,Normal,Jaurez CHIH,2024-04-26,1,16,0.6666666666666666
6,MX,Normal,Morelia,2024-06-21,2,7,0.7
6,MX,Normal,Merida,2024-06-20,1,12,1.0909090909090908
6,MX,CKA,Ciudad Obregon,2024-04-19,1,73,5.615384615384615
6,MX,Normal,Matamoros,2024-04-24,1,42,5.25
6,MX,Normal,Jaurez CHIH,2024-01-24,1,0,0.0
6,MX,Normal,Hermosillo,2024-04-24,1,101,4.590909090909091
6,MX,Normal,Guadalajara,2024-04-24,5,164,7.454545454545454
6,MX,Normal,Mexico City,2024-04-24,12,394,17.90909090909091
6,MX,Normal,Xalapa,2024-04-05,1,36,1.3333333333333333
6,MX,CKA,Campeche,2024-01-27,1,24,0.8
6,MX,Normal,Los Cabos,2024-06-17,1,0,0.0
6,MX,Normal,Morelia,2024-03-27,2,2,0.06666666666666667
6,MX,Normal,Mexicali,2024-05-13,1,46,1.5333333333333334
6,MX,Normal,Toluca,2024-04-18,1,10,0.625
6,MX,Normal,Chihuahua,2024-06-17,1,20,1.4285714285714286
6,CO,Normal,Medellín,2024-06-23,1,0,0.0
6,MX,Normal,Cancun,2024-02-16,1,0,0.0
6,MX,Normal,Mexicali,2024-02-15,4,514,17.133333333333333
6,PE,CKA,Lima,2024-03-24,1,3,0.1
6,MX,Normal,Mexico City,2024-04-04,16,39,19.5
6,MX,Normal,Chihuahua,2024-06-14,1,49,2.8823529411764706
6,MX,Normal,Culiacan,2024-06-05,1,34,1.3076923076923077
6,CO,Normal,Cali,2024-04-23,5,303,14.428571428571429
6,MX,CKA,Guadalajara,2024-04-12,2,151,7.55
6,MX,Normal,Cuernavaca,2024-02-24,1,513,17.1
6,MX,Normal,Veracruz,2024-04-18,1,36,2.25
6,MX,CKA,Tijuana,2024-01-17,2,211,7.033333333333333
6,CO,Normal,Cali,2024-01-06,1,24,0.8
6,MX,Normal,Guadalajara,2024-01-08,2,0,0.0
6,MX,Normal,Colima,2024-02-01,2,0,0.0
6,CR,CKA,San Jose,2024-01-16,1,24,0.8
6,MX,Normal,Mexico City,2024-01-16,17,118,3.933333333333333
6,MX,Normal,Carmen,2024-04-19,1,40,3.076923076923077
6,MX,Normal,Nuevo Laredo,2024-04-04,1,30,1.0714285714285714
6,MX,Normal,Ensenada,2024-05-03,1,0,0.0
6,CO,Normal,Bogotá_ D.C.,2024-03-06,3,0,0.0
6,MX,Normal,Zacatecas,2024-06-16,2,56,3.7333333333333334
6,MX,Normal,Puebla,2024-04-08,1,0,0.0
6,MX,Normal,Monterrey,2024-01-31,2,23,0.7666666666666667
6,MX,Normal,Mexicali,2024-06-26,2,13,2.6
6,MX,CKA,Chihuahua,2024-05-31,1,179,5.966666666666667
6,MX,CKA,Mexico City,2024-03-12,2,139,4.633333333333334
6,MX,Normal,Tlaxcala,2024-04-22,1,95,9.5
6,MX,CKA,Nuevo Laredo,2024-01-15,1,51,1.7
6,MX,Normal,Torreon,2024-05-25,2,47,1.5666666666666667
6,PE,CKA,Lima,2024-06-07,1,76,3.1666666666666665
6,MX,Normal,Toluca,2024-05-15,1,138,4.6
6,MX,CKA,Veracruz,2024-04-04,1,70,2.5
6,MX,Normal,Nuevo Laredo,2024-03-15,1,121,4.033333333333333
6,MX,Normal,Hermosillo,2024-02-26,3,174,5.8
6,CO,Normal,Barranquilla,2024-02-21,3,16,0.5333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-02-07,5,375,12.5
6,MX,CKA,Guadalajara,2024-06-27,1,0,0.0
6,MX,CKA,Mexico City,2024-04-05,5,764,28.296296296296298
6,MX,Normal,Puebla,2024-05-13,2,71,2.3666666666666667
6,MX,Normal,Cancun,2024-05-13,2,13,0.43333333333333335
6,CO,Normal,Barranquilla,2024-04-20,1,97,5.388888888888889
6,MX,Normal,Cancun,2024-04-23,1,0,0.0
6,MX,Normal,Merida,2024-04-23,1,40,1.9047619047619047
6,MX,Normal,Chihuahua,2024-04-04,1,16,0.5714285714285714
6,MX,Normal,Oaxaca,2024-06-17,1,51,3.642857142857143
6,MX,Normal,Tuxtla Gutierrez,2024-05-20,2,204,6.8
6,CO,Normal,Medellín,2024-06-04,2,169,6.2592592592592595
6,MX,CKA,Mexico City,2024-01-26,20,1051,35.03333333333333
6,MX,CKA,Jaurez CHIH,2024-02-23,1,101,3.3666666666666667
6,CO,Normal,Medellín,2024-02-08,2,155,5.166666666666667
6,MX,CKA,Saltillo,2024-02-14,5,79,2.6333333333333333
6,MX,Normal,Guadalajara,2024-06-20,14,304,27.636363636363637
6,MX,Normal,Tepic,2024-06-18,2,10,0.7692307692307693
6,MX,CKA,San Luis Potosi,2024-05-06,2,23,0.7666666666666667
6,MX,Normal,Cancun,2024-05-24,2,16,0.5333333333333333
6,MX,Normal,Morelia,2024-04-24,2,94,11.75
6,MX,CKA,Jaurez CHIH,2024-01-24,1,9,0.3
6,MX,Normal,Jaurez CHIH,2024-04-11,1,5,0.5555555555555556
6,CO,Normal,Bogotá_ D.C.,2024-02-03,5,190,6.333333333333333
6,MX,Normal,Guadalajara,2024-05-08,3,124,4.133333333333334
6,MX,Normal,Puebla,2024-04-23,2,349,16.61904761904762
6,MX,Normal,Hermosillo,2024-04-02,2,28,0.9333333333333333
6,MX,Normal,Guadalajara,2024-05-20,7,666,22.2
6,MX,Normal,Durango,2024-04-13,1,0,0.0
6,MX,Normal,Tepic,2024-06-25,1,2,0.3333333333333333
6,MX,Normal,Chihuahua,2024-06-12,1,31,1.631578947368421
6,MX,Normal,Jaurez CHIH,2024-06-24,1,0,0.0
6,CO,Normal,Barranquilla,2024-04-12,3,17,1.7
6,MX,Normal,Aguascalientes,2024-03-15,1,13,0.43333333333333335
6,MX,Normal,Torreon,2024-02-18,1,0,0.0
6,MX,Normal,Mexicali,2024-04-16,2,156,11.142857142857142
6,MX,Normal,Oaxaca,2024-02-22,1,1,0.03333333333333333
6,PE,Normal,Lima,2024-05-21,1,147,4.9
6,MX,Normal,Monterrey,2024-01-30,2,130,4.333333333333333
6,MX,Normal,Torreon,2024-01-13,1,0,0.0
6,MX,CKA,Oaxaca,2024-02-20,1,26,0.8666666666666667
6,MX,Normal,Guadalajara,2024-01-29,3,211,7.033333333333333
6,MX,Normal,Queretaro,2024-03-27,2,30,1.0
6,MX,Normal,Cancun,2024-01-31,1,0,0.0
6,MX,Normal,Cancun,2024-05-07,1,40,1.3333333333333333
6,MX,Normal,Durango,2024-04-18,1,37,2.3125
6,MX,CKA,Tepic,2024-04-26,1,20,0.8333333333333334
6,MX,Normal,Hermosillo,2024-03-22,1,12,0.4
6,CO,Normal,Medellín,2024-03-14,4,29,0.9666666666666667
6,MX,Normal,Villahermosa,2024-05-09,1,0,0.0
6,MX,Normal,Culiacan,2024-01-10,1,7,0.23333333333333334
6,MX,Normal,Colima,2024-04-25,1,4,0.5714285714285714
6,MX,Normal,Veracruz,2024-06-05,1,147,5.653846153846154
6,CO,Normal,Medellín,2024-03-12,3,6,0.2
6,CO,CKA,Bogotá_ D.C.,2024-03-07,1,5,0.16666666666666666
6,MX,Normal,Monterrey,2024-05-22,8,673,22.433333333333334
6,MX,Normal,Torreon,2024-06-19,2,101,8.416666666666666
6,MX,Normal,Leon,2024-05-20,1,33,1.1
6,MX,CKA,Tepic,2024-04-26,1,11,1.8333333333333333
6,MX,Normal,Jaurez CHIH,2024-06-22,1,5,0.5555555555555556
6,MX,Normal,Aguascalientes,2024-04-26,1,24,4.0
6,MX,Normal,Tijuana,2024-04-20,1,16,0.8888888888888888
6,MX,Normal,Mexico City,2024-06-22,5,86,9.555555555555555
6,MX,CKA,Jaurez CHIH,2024-01-01,1,694,23.133333333333333
6,MX,Normal,Guadalajara,2024-03-12,3,365,12.166666666666666
6,CO,Normal,Cartagena,2024-02-02,1,0,0.0
6,MX,Normal,Matamoros,2024-05-10,1,58,1.9333333333333333
6,PE,CKA,Lima,2024-06-19,1,0,0.0
6,CO,Normal,Barranquilla,2024-04-10,4,106,4.818181818181818
6,CR,Normal,San Jose,2024-06-24,4,19,2.7142857142857144
6,MX,Normal,Guadalajara,2024-05-02,3,389,12.966666666666667
6,CO,CKA,Bogotá_ D.C.,2024-04-22,3,227,11.35
6,MX,Normal,Culiacan,2024-01-15,1,144,4.8
6,CR,Normal,San Jose,2024-06-22,3,25,2.7777777777777777
6,MX,Normal,Jaurez CHIH,2024-01-20,1,0,0.0
6,MX,CKA,Merida,2024-06-16,1,29,1.9333333333333333
6,MX,Normal,Queretaro,2024-03-28,2,42,1.4
6,MX,Normal,Jaurez CHIH,2024-03-15,1,83,2.7666666666666666
6,MX,Normal,Tepic,2024-05-13,1,69,2.3
6,CO,Normal,Cali,2024-05-18,1,76,2.533333333333333
6,MX,CKA,Leon,2024-04-23,2,38,4.222222222222222
6,PE,CKA,Lima,2024-01-11,3,87,2.9
6,MX,CKA,Chihuahua,2024-05-24,1,786,26.2
6,MX,Normal,Toluca,2024-01-22,2,150,5.0
6,MX,Normal,Monterrey,2024-01-25,1,0,0.0
6,MX,CKA,Guadalajara,2024-06-11,1,7,0.35
6,MX,Normal,Ensenada,2024-06-08,1,205,8.91304347826087
6,CO,CKA,Cali,2024-06-21,1,16,1.6
6,MX,Normal,Culiacan,2024-05-23,5,966,32.2
6,MX,Normal,Guadalajara,2024-01-24,6,72,2.4
6,MX,Normal,Saltillo,2024-04-05,1,7,0.25925925925925924
6,MX,Normal,Culiacan,2024-03-05,1,54,1.8
6,MX,Normal,Toluca,2024-03-22,3,129,4.3
6,MX,Normal,Mexico City,2024-03-01,5,65,2.1666666666666665
6,MX,Normal,Pachuca,2024-06-04,1,6,0.2222222222222222
6,MX,Normal,Monterrey,2024-02-01,1,120,4.0
6,MX,Normal,Ensenada,2024-06-04,1,33,1.2222222222222223
6,CR,Normal,San Jose,2024-03-06,4,12,0.4
6,MX,Normal,Jaurez CHIH,2024-05-17,2,113,3.7666666666666666
6,MX,CKA,Mexicali,2024-01-12,1,172,5.733333333333333
6,MX,Normal,Durango,2024-03-14,1,132,4.4
6,MX,Normal,San Cristobal de las Casas,2024-06-25,3,31,5.166666666666667
6,MX,Normal,Puebla,2024-01-20,1,173,5.766666666666667
6,MX,Normal,Tampico,2024-03-13,1,144,4.8
6,MX,Normal,Guadalajara,2024-05-10,2,201,6.7
6,CO,Normal,Bogotá_ D.C.,2024-04-20,3,39,3.25
6,CO,Normal,Barranquilla,2024-04-19,2,24,1.8461538461538463
6,MX,Normal,Merida,2024-01-11,2,320,10.666666666666666
6,MX,CKA,Pachuca,2024-04-17,1,11,0.7333333333333333
6,MX,Normal,San Luis Potosi,2024-04-22,1,8,0.8
6,CO,Normal,Bogotá_ D.C.,2024-02-19,7,494,16.466666666666665
6,MX,Normal,Jaurez CHIH,2024-04-03,2,48,1.6551724137931034
6,MX,Normal,Toluca,2024-06-22,3,43,4.777777777777778
6,MX,Normal,Irapuato,2024-05-31,1,26,0.8666666666666667
6,MX,Normal,Mexico City,2024-01-23,11,320,10.666666666666666
6,MX,Normal,Oaxaca,2024-02-25,1,0,0.0
6,MX,Normal,Culiacan,2024-03-06,3,178,5.933333333333334
6,MX,Normal,Irapuato,2024-06-26,1,0,0.0
6,MX,Normal,Mexico City,2024-03-08,12,341,11.366666666666667
6,MX,Normal,Guadalajara,2024-03-08,3,58,1.9333333333333333
6,MX,Normal,Queretaro,2024-01-24,2,453,15.1
6,MX,Normal,Matamoros,2024-01-26,1,311,10.366666666666667
6,MX,Normal,Hermosillo,2024-05-09,1,56,1.8666666666666667
6,MX,Normal,Tijuana,2024-06-24,1,6,0.8571428571428571
6,CO,Normal,Cali,2024-02-16,1,0,0.0
6,MX,CKA,Veracruz,2024-04-04,1,3,1.5
6,MX,Normal,Mexicali,2024-04-10,1,36,1.6363636363636365
6,CO,CKA,Medellín,2024-06-20,3,15,1.3636363636363635
6,PE,Normal,Lima,2024-02-27,3,16,0.5333333333333333
6,MX,Normal,La Paz,2024-02-23,1,0,0.0
6,MX,Normal,Hermosillo,2024-04-03,2,10,10.0
6,MX,CKA,Los Mochis-Guasave,2024-04-03,2,2,2.0
6,MX,Normal,Puebla,2024-06-05,2,138,5.3076923076923075
6,MX,CKA,Guadalajara,2024-04-22,1,8,0.4
6,MX,Normal,Colima,2024-02-08,1,10,0.3333333333333333
6,CO,CKA,Cali,2024-02-09,2,58,1.9333333333333333
6,MX,CKA,Merida,2024-03-11,1,196,6.533333333333333
6,MX,Normal,Mazatlan,2024-01-09,1,3,0.1
6,MX,Normal,Cuernavaca,2024-06-16,2,71,4.733333333333333
6,CO,CKA,Barranquilla,2024-01-09,1,14,0.4666666666666667
6,MX,CKA,Toluca,2024-03-07,2,0,0.0
6,MX,Normal,Pachuca,2024-04-22,1,14,1.4
6,CO,Normal,Bucaramanga,2024-04-19,3,85,5.0
6,MX,Normal,Jaurez CHIH,2024-05-24,3,5,0.16666666666666666
6,MX,Normal,Hermosillo,2024-06-05,1,7,0.2692307692307692
6,CO,Normal,Bucaramanga,2024-04-18,1,60,3.75
6,MX,Normal,Leon,2024-05-12,2,9,0.3
6,MX,Normal,Queretaro,2024-06-13,1,22,1.2222222222222223
6,MX,Normal,Pachuca,2024-05-21,1,27,0.9
6,MX,Normal,Mexico City,2024-01-22,3,54,1.8
6,MX,Normal,Jaurez CHIH,2024-05-10,1,505,16.833333333333332
6,MX,Normal,Tepic,2024-04-20,1,27,2.25
6,MX,Normal,La Paz,2024-05-03,2,191,6.366666666666666
6,MX,Normal,Puerto Vallarta,2024-04-04,1,45,1.6071428571428572
6,MX,Normal,Cancun,2024-04-11,3,308,14.666666666666666
6,MX,CKA,Chihuahua,2024-06-26,1,4,0.8
6,MX,Normal,Veracruz,2024-03-12,1,54,1.8
6,MX,Normal,Merida,2024-01-18,1,0,0.0
6,MX,Normal,Chihuahua,2024-01-31,1,0,0.0
6,MX,Normal,Guadalajara,2024-05-21,4,82,2.7333333333333334
6,MX,CKA,Guadalajara,2024-04-25,3,214,30.571428571428573
6,MX,Normal,San Luis Potosi,2024-01-16,1,140,4.666666666666667
6,MX,Normal,Puebla,2024-04-08,1,7,0.2916666666666667
6,CO,CKA,Cali,2024-01-16,1,75,2.5
6,MX,Normal,Campeche,2024-06-23,1,3,0.375
6,CR,Normal,San Jose,2024-04-08,8,319,13.291666666666666
6,MX,Normal,Monterrey,2024-02-15,4,48,1.6
6,MX,Normal,Merida,2024-06-06,4,150,6.0
6,MX,Normal,Nuevo Laredo,2024-04-23,1,83,9.222222222222221
6,CO,Normal,Medellín,2024-01-17,4,352,11.733333333333333
6,MX,CKA,Mexico City,2024-04-24,6,192,8.727272727272727
6,MX,Normal,Jaurez CHIH,2024-02-22,1,16,0.5333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-03-13,8,440,14.666666666666666
6,MX,Normal,Culiacan,2024-04-19,2,184,14.153846153846153
6,CO,Normal,Bogotá_ D.C.,2024-04-25,3,224,9.73913043478261
6,MX,Normal,Victoria,2024-02-12,1,31,1.0333333333333334
6,MX,Normal,Tijuana,2024-06-25,1,38,6.333333333333333
6,MX,Normal,Queretaro,2024-01-07,1,0,0.0
6,MX,CKA,Guadalajara,2024-03-07,2,107,3.566666666666667
6,MX,Normal,Cancun,2024-02-27,1,10,0.3333333333333333
6,CO,CKA,Medellín,2024-02-06,1,49,1.6333333333333333
6,MX,Normal,Campeche,2024-06-11,1,6,0.3
6,MX,Normal,Acapulco,2024-02-03,1,309,10.3
6,MX,CKA,Durango,2024-04-09,1,283,12.304347826086957
6,CO,Normal,Medellín,2024-05-08,4,95,3.1666666666666665
6,CO,CKA,Bogotá_ D.C.,2024-04-28,1,14,0.5384615384615384
6,MX,Normal,Veracruz,2024-04-19,1,18,1.0588235294117647
6,MX,Normal,Queretaro,2024-02-12,1,139,4.633333333333334
6,CO,Normal,Bucaramanga,2024-05-02,1,0,0.0
6,MX,Normal,Hermosillo,2024-02-08,1,128,4.266666666666667
6,MX,Normal,Hermosillo,2024-06-03,2,369,13.178571428571429
6,CO,Normal,Barranquilla,2024-05-17,1,0,0.0
6,CO,CKA,Medellín,2024-01-17,1,574,19.133333333333333
6,MX,Normal,Campeche,2024-01-22,1,53,1.7666666666666666
6,MX,CKA,Puebla,2024-03-05,1,0,0.0
6,MX,Normal,Merida,2024-05-06,2,133,4.433333333333334
6,MX,Normal,Guadalajara,2024-04-05,2,16,5.333333333333333
6,PE,Normal,Lima,2024-05-11,1,19,0.6333333333333333
6,MX,Normal,Monterrey,2024-02-06,3,76,2.533333333333333
6,MX,Normal,Mexicali,2024-06-09,1,62,2.8181818181818183
6,MX,CKA,Puebla,2024-04-19,2,72,4.235294117647059
6,MX,Normal,Jaurez CHIH,2024-04-23,1,7,0.7777777777777778
6,CO,Normal,Barranquilla,2024-04-27,1,0,0.0
6,MX,Normal,Matamoros,2024-03-14,1,85,2.8333333333333335
6,MX,CKA,Mazatlan,2024-02-29,2,0,0.0
6,CO,Normal,Bucaramanga,2024-05-24,1,3,0.1
6,MX,CKA,Guadalajara,2024-04-17,1,54,3.6
6,MX,CKA,Culiacan,2024-06-27,1,3,0.75
6,MX,Normal,Tijuana,2024-02-23,2,323,10.766666666666667
6,MX,Normal,Hermosillo,2024-04-06,1,18,0.6923076923076923
6,MX,Normal,Torreon,2024-03-20,2,0,0.0
6,CR,Normal,San Jose,2024-06-07,1,116,4.833333333333333
6,MX,Normal,Monterrey,2024-05-31,2,47,1.5666666666666667
6,MX,Normal,San Luis Potosi,2024-05-09,2,60,2.0
6,MX,Normal,Mexicali,2024-05-21,3,131,4.366666666666666
6,MX,CKA,Monterrey,2024-01-26,8,439,14.633333333333333
6,MX,Normal,Guadalajara,2024-06-06,9,758,30.32
6,MX,CKA,Mexico City,2024-06-11,5,59,2.95
6,MX,Normal,Manzanillo,2024-06-13,1,95,5.277777777777778
6,MX,Normal,Chihuahua,2024-04-11,1,6,0.6666666666666666
6,MX,Normal,Chihuahua,2024-02-21,1,0,0.0
6,MX,Normal,Durango,2024-05-15,1,46,1.5333333333333334
6,MX,Normal,Tampico,2024-04-24,2,104,4.7272727272727275
6,MX,CKA,Mexico City,2024-01-18,1,17,0.5666666666666667
6,MX,Normal,Manzanillo,2024-03-26,1,44,1.4666666666666666
6,MX,CKA,Cancun,2024-04-03,1,4,0.13793103448275862
6,CO,Normal,Bogotá_ D.C.,2024-04-22,3,85,4.25
6,MX,Normal,Leon,2024-05-13,1,4,0.13333333333333333
6,CR,Normal,San Jose,2024-06-12,1,34,1.7894736842105263
6,MX,CKA,Guadalajara,2024-04-12,2,50,5.0
6,MX,Normal,Hermosillo,2024-03-26,1,4,0.13333333333333333
6,MX,Normal,Manzanillo,2024-03-29,1,0,0.0
6,MX,Normal,Torreon,2024-04-16,1,9,0.6428571428571429
6,CO,Normal,Barranquilla,2024-04-03,1,0,0.0
6,MX,Normal,Mexico City,2024-06-14,25,577,33.94117647058823
6,MX,Normal,Veracruz,2024-03-06,1,61,2.033333333333333
6,MX,Normal,Campeche,2024-06-13,1,5,0.2777777777777778
6,MX,Normal,Guadalajara,2024-06-04,4,185,6.851851851851852
6,MX,CKA,Chihuahua,2024-05-08,1,86,2.8666666666666667
6,MX,Normal,Leon,2024-04-24,3,13,1.625
6,MX,Normal,Xalapa,2024-04-25,2,1,0.14285714285714285
6,MX,Normal,Saltillo,2024-06-20,1,62,5.636363636363637
6,PE,Normal,Lima,2024-04-23,4,20,2.2222222222222223
6,CO,CKA,Medellín,2024-01-13,3,1689,56.3
6,CR,Normal,San Jose,2024-04-23,3,15,1.6666666666666667
6,MX,CKA,Mexico City,2024-04-13,1,21,1.9090909090909092
6,CR,CKA,San Jose,2024-02-19,1,57,1.9
6,MX,CKA,Tuxtla Gutierrez,2024-04-18,1,9,0.5625
6,MX,Normal,Guadalajara,2024-03-07,8,608,20.266666666666666
6,CO,Normal,Barranquilla,2024-04-07,1,0,0.0
6,MX,Normal,Culiacan,2024-02-22,1,119,3.966666666666667
6,MX,Normal,Mexico City,2024-04-22,12,584,29.2
6,MX,Normal,Oaxaca,2024-06-12,1,49,2.5789473684210527
6,MX,Normal,Culiacan,2024-05-11,1,25,0.8333333333333334
6,MX,Normal,Puebla,2024-01-03,1,18,0.6
6,CO,CKA,Medellín,2024-01-15,1,210,7.0
6,CO,CKA,Barranquilla,2024-06-03,1,73,2.607142857142857
6,MX,Normal,San Juan del Río,2024-06-11,1,8,0.4
6,CO,CKA,Bogotá_ D.C.,2024-04-13,2,131,11.909090909090908
6,MX,Normal,Hermosillo,2024-02-21,2,36,1.2
6,MX,Normal,Monterrey,2024-06-24,5,37,5.285714285714286
6,MX,Normal,La Paz,2024-03-20,1,45,1.5
6,MX,Normal,Villahermosa,2024-04-17,1,0,0.0
6,CO,CKA,Bogotá_ D.C.,2024-05-23,1,3,1.0
6,CO,CKA,Cali,2024-04-18,2,8,0.5
6,MX,Normal,Mexico City,2024-01-04,7,375,12.5
6,MX,Normal,Oaxaca,2024-02-09,1,17,0.5666666666666667
6,PE,Normal,Lima,2024-06-19,1,41,3.4166666666666665
6,MX,Normal,Mexico City,2024-02-21,18,174,5.8
6,MX,Normal,Tijuana,2024-03-13,1,1,0.03333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-06-01,8,449,14.966666666666667
6,MX,Normal,Nuevo Laredo,2024-02-16,1,35,1.1666666666666667
6,MX,CKA,Mexicali,2024-05-14,1,151,5.033333333333333
6,MX,Normal,Queretaro,2024-06-11,2,361,18.05
6,MX,Normal,Monterrey,2024-04-26,2,12,0.5
6,MX,Normal,Culiacan,2024-06-24,2,33,4.714285714285714
6,MX,Normal,San Luis Potosi,2024-02-23,2,0,0.0
6,MX,Normal,Queretaro,2024-06-08,2,16,0.6956521739130435
6,MX,Normal,Puebla,2024-04-24,2,74,9.25
6,MX,Normal,Chihuahua,2024-04-08,1,45,1.875
6,MX,Normal,San Luis Potosi,2024-04-11,1,71,3.380952380952381
6,MX,Normal,Aguascalientes,2024-02-01,1,34,1.1333333333333333
6,MX,Normal,Aguascalientes,2024-06-11,1,33,1.65
6,MX,Normal,Merida,2024-03-11,1,0,0.0
6,PE,CKA,Lima,2024-04-12,1,1,0.1
6,MX,Normal,Toluca,2024-04-09,2,194,8.434782608695652
6,PE,Normal,Lima,2024-04-17,5,120,8.0
6,MX,Normal,Puebla,2024-04-18,3,8,0.5714285714285714
6,MX,Normal,Xalapa,2024-04-27,6,5,1.0
6,MX,Normal,Tijuana,2024-04-12,1,17,1.7
6,MX,Normal,Cancun,2024-02-06,1,0,0.0
6,CO,Normal,Cali,2024-02-22,7,244,8.133333333333333
6,MX,Normal,Culiacan,2024-06-20,2,63,5.7272727272727275
6,MX,CKA,Poza Rica de Hidalgo,2024-04-22,1,16,1.6
6,CO,Normal,Medellín,2024-02-01,3,654,21.8
6,CO,Normal,Barranquilla,2024-02-08,2,87,2.9
6,CO,Normal,Cartagena,2024-02-20,1,0,0.0
6,PE,Normal,Lima,2024-04-22,5,62,6.2
6,MX,Normal,Toluca,2024-02-07,1,0,0.0
6,MX,Normal,Toluca,2024-04-13,2,0,0.0
6,MX,Normal,Guadalajara,2024-01-30,1,0,0.0
6,MX,Normal,Culiacan,2024-01-18,1,46,1.5333333333333334
6,CO,Normal,Medellín,2024-06-17,3,172,12.285714285714286
6,MX,Normal,Torreon,2024-01-15,1,0,0.0
6,MX,Normal,Ensenada,2024-04-01,1,0,0.0
6,MX,CKA,Guadalajara,2024-01-19,4,37,1.2333333333333334
6,CO,CKA,Bogotá_ D.C.,2024-04-05,1,0,0.0
6,MX,Normal,Puebla,2024-05-16,3,9,0.3
6,CO,Normal,Cali,2024-04-04,2,1,0.03571428571428571
6,MX,Normal,Xalapa,2024-05-22,1,51,1.7
6,MX,Normal,Mexico City,2024-06-02,1,21,0.7241379310344828
6,CR,Normal,San Jose,2024-01-25,2,2,0.06666666666666667
6,MX,Normal,Veracruz,2024-02-24,2,47,1.5666666666666667
6,MX,Normal,Tijuana,2024-04-24,1,0,0.0
6,MX,Normal,Cordoba,2024-03-12,1,6,0.2
6,CO,Normal,Cali,2024-04-10,1,81,3.6818181818181817
6,MX,Normal,Manzanillo,2024-01-17,1,76,2.533333333333333
6,MX,CKA,Culiacan,2024-06-05,2,34,1.3076923076923077
6,MX,Normal,Mexico City,2024-02-12,5,152,5.066666666666666
6,MX,Normal,Tepic,2024-02-14,1,58,1.9333333333333333
6,MX,Normal,Mexico City,2024-02-17,5,64,2.1333333333333333
6,MX,Normal,Morelia,2024-04-15,1,118,9.076923076923077
6,MX,Normal,Toluca,2024-03-12,1,0,0.0
6,MX,Normal,Puebla,2024-03-22,4,21,0.7
6,PE,Normal,Lima,2024-04-09,1,14,0.6086956521739131
6,MX,Normal,Mexico City,2024-04-19,14,832,48.94117647058823
6,MX,Normal,Xalapa,2024-06-18,1,1,0.07692307692307693
6,MX,CKA,Jaurez CHIH,2024-03-17,1,543,18.1
6,CO,CKA,Medellín,2024-04-22,2,16,1.6
6,MX,CKA,Mazatlan,2024-03-28,1,34,1.1333333333333333
6,MX,Normal,Mazatlan,2024-01-04,1,0,0.0
6,CO,CKA,Cartagena,2024-04-25,1,3,0.13043478260869565
6,MX,Normal,Queretaro,2024-03-15,1,0,0.0
6,CO,CKA,Cali,2024-02-26,4,1497,49.9
6,MX,Normal,Tijuana,2024-05-21,3,263,8.766666666666667
6,CO,Normal,Cali,2024-01-31,5,41,1.3666666666666667
6,CO,Normal,Cali,2024-02-01,1,0,0.0
6,MX,CKA,Guadalajara,2024-04-23,2,125,13.88888888888889
6,MX,Normal,Tijuana,2024-04-16,1,2,0.14285714285714285
6,CO,Normal,Bogotá_ D.C.,2024-04-20,3,47,2.611111111111111
6,MX,Normal,Saltillo,2024-05-01,1,2,2.0
6,MX,Normal,Saltillo,2024-04-17,1,37,2.466666666666667
6,MX,Normal,Manzanillo,2024-06-14,1,28,1.6470588235294117
6,MX,CKA,Mexico City,2024-01-10,3,25,0.8333333333333334
6,MX,Normal,San Juan del Río,2024-05-24,1,24,0.8
6,CO,Normal,Bogotá_ D.C.,2024-01-10,4,786,26.2
6,MX,Normal,Puebla,2024-06-07,2,119,4.958333333333333
6,MX,Normal,Jaurez CHIH,2024-01-27,1,555,18.5
6,MX,Normal,Tampico,2024-02-21,1,2,0.06666666666666667
6,MX,CKA,Veracruz,2024-01-25,1,34,1.1333333333333333
6,MX,CKA,Guadalajara,2024-05-28,2,318,10.6
6,MX,Normal,San Luis Potosi,2024-04-17,1,10,0.6666666666666666
6,CO,Normal,Bogotá_ D.C.,2024-05-02,15,380,12.666666666666666
6,MX,Normal,Leon,2024-01-03,1,7,0.23333333333333334
6,MX,Normal,Culiacan,2024-05-28,1,203,6.766666666666667
6,MX,Normal,Toluca,2024-02-14,2,1,0.03333333333333333
6,CO,CKA,Medellín,2024-03-02,1,357,11.9
6,MX,CKA,Guadalajara,2024-04-19,1,3,0.23076923076923078
6,MX,Normal,San Luis Potosi,2024-04-25,1,0,0.0
6,CO,Normal,Medellín,2024-01-20,2,12,0.4
6,MX,Normal,Jaurez CHIH,2024-04-23,1,14,0.6666666666666666
6,MX,Normal,Veracruz,2024-05-27,1,4,0.13333333333333333
6,MX,Normal,Mexico City,2024-01-15,3,69,2.3
6,CO,CKA,Medellín,2024-02-18,2,8,0.26666666666666666
6,MX,Normal,Torreon,2024-01-20,1,52,1.7333333333333334
6,MX,Normal,Toluca,2024-02-09,1,0,0.0
6,MX,CKA,Toluca,2024-06-10,1,194,9.238095238095237
